cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6303,0.5771,0.0,0.1909,100.0,157.265,0.0,133.3333,0.0,1.0,2.9287,-0.2101,-5.0966,705.188
1,0.015,0.6265,0.5803,0.0,0.1592,100.0,147.7694,66.6667,66.6667,0.0875,1.0,3.1334,-0.1784,-3.1512,705.0212
2,0.03,0.6219,0.5834,0.0,0.1273,100.0,138.1804,0.0,66.6667,0.0792,1.0,3.1954,-0.2934,-7.4171,705.0591
3,0.045,0.6189,0.5863,0.0,0.0986,100.0,129.5919,0.0,200.0,0.0717,1.0,3.3045,-0.3691,-4.3642,705.0359
4,0.06,0.6165,0.5868,0.0,0.0938,100.0,128.1492,0.0,0.0,0.0648,1.0,3.3799,-0.3202,0.109,704.9481
5,0.075,0.6159,0.5879,0.0,0.0822,100.0,124.6747,66.6667,66.6667,0.1462,1.0,3.4246,-0.1885,4.4975,704.8232
6,0.09,0.6143,0.5909,0.0,0.052,100.0,115.6004,0.0,0.0,0.1323,1.0,3.6627,-0.0274,6.9768,704.5411
7,0.105,0.6107,0.594,0.0,0.0214,100.0,106.4095,66.6667,0.0,0.2072,1.0,3.8156,-0.0476,7.2906,704.4477
8,0.12,0.6072,0.5967,0.0116,0.0,103.4859,100.0,0.0,0.0,0.1875,1.0,3.8801,-0.1185,6.2123,704.4526
9,0.135,0.6052,0.5972,0.0309,0.0,109.26,100.0,66.6667,0.0,0.2572,1.0,3.9904,-0.1712,10.6707,704.4124
10,0.15,0.605,0.5973,0.0334,0.0,110.0115,100.0,0.0,0.0,0.2327,1.0,3.9944,0.0054,17.2487,704.2842
11,0.165,0.605,0.5983,0.0335,0.0,110.0577,100.0,66.6667,0.0,0.2981,1.0,4.0907,0.1346,19.4887,704.1246
