cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5795,0.6008,0.0315,0.0195,64.4083,62.7351,37.931,29.8246,0.7791,0.595,2.5096,0.6477,9.8674,9.3662
1,0.015,0.5777,0.6023,0.0496,0.0048,66.9494,60.6773,37.3563,32.1637,0.7779,0.5995,2.6236,0.509,4.3414,9.5115
2,0.03,0.5768,0.6034,0.0593,0.0,68.2958,60.0,38.5057,32.7485,0.7792,0.6046,2.8001,0.4212,3.1229,9.6122
3,0.045,0.5771,0.6026,0.0558,0.0016,67.8178,60.2278,39.0805,23.3918,0.7814,0.5915,3.0543,0.368,4.2054,9.6895
4,0.06,0.5797,0.6003,0.0287,0.0253,64.0215,63.5471,32.1839,38.5965,0.7699,0.6084,3.1335,0.4896,8.239,9.5777
5,0.075,0.581,0.5997,0.0159,0.0312,62.2284,64.3712,28.1609,32.1637,0.7517,0.6116,3.2819,0.6159,7.4769,9.4712
6,0.09,0.5806,0.6013,0.0198,0.0148,62.7658,62.0658,32.7586,36.2573,0.7442,0.6222,3.4617,0.6116,5.2739,9.5015
7,0.105,0.5784,0.6032,0.0429,0.0,65.9995,60.0,40.2299,32.1637,0.752,0.6241,3.5613,0.5183,1.099,9.6094
8,0.12,0.5778,0.6039,0.0486,0.0,66.807,60.0,31.6092,31.5789,0.7422,0.6247,3.7687,0.389,1.7281,9.7724
9,0.135,0.5797,0.603,0.0293,0.0,64.0993,60.0,37.931,31.5789,0.7457,0.6252,3.9322,0.4691,4.285,9.7247
10,0.15,0.5817,0.6009,0.0083,0.019,61.1648,62.6561,36.7816,30.4094,0.7467,0.6234,4.0121,0.578,7.6737,9.6344
11,0.165,0.582,0.6003,0.0057,0.0252,60.7991,63.5325,37.3563,36.2573,0.7486,0.6329,4.2104,0.731,5.8566,9.529
12,0.18,0.5798,0.6017,0.0284,0.0113,63.9757,61.5827,28.1609,34.5029,0.7324,0.6382,4.3201,0.6065,1.3251,9.6758
13,0.195,0.5778,0.6027,0.0486,0.0015,66.8057,60.2087,32.1839,35.6725,0.7256,0.6452,4.4562,0.5277,-0.8325,9.7856
14,0.21,0.5768,0.602,0.0595,0.0081,68.3328,61.1299,40.8046,35.0877,0.7363,0.6504,4.71,0.4272,0.316,9.949
15,0.225,0.5783,0.5995,0.0441,0.0325,66.1682,64.5445,32.7586,32.7485,0.7303,0.6507,4.7965,0.5459,4.3816,9.8591
16,0.24,0.5791,0.5985,0.0357,0.043,65.0005,66.013,26.4368,36.8421,0.7125,0.6587,4.9407,0.6483,4.6778,9.8031
17,0.255,0.5778,0.5993,0.0485,0.035,66.7833,64.8997,35.6322,42.1053,0.7143,0.676,5.1448,0.6911,2.7508,9.8257
18,0.27,0.5748,0.6012,0.0796,0.016,71.144,62.2396,32.1839,36.8421,0.7092,0.6816,5.2359,0.5901,-1.1147,9.9508
19,0.285,0.5737,0.602,0.0907,0.0077,72.6967,61.075,36.2069,30.9942,0.7125,0.6756,5.4138,0.4683,-0.7368,10.1246
20,0.3,0.5752,0.6018,0.0751,0.0098,70.5163,61.376,38.5057,37.4269,0.72,0.6823,5.6,0.5147,1.5458,10.1455
21,0.315,0.5773,0.5998,0.054,0.0299,67.566,64.19,37.3563,31.5789,0.7245,0.6774,5.6896,0.6178,5.0771,10.0816
22,0.33,0.5779,0.5995,0.0476,0.0331,66.6626,64.638,31.6092,40.3509,0.7173,0.6895,5.8773,0.7701,3.8987,10.0112
23,0.345,0.5763,0.6015,0.0644,0.0132,69.0099,61.8497,34.4828,28.0702,0.7164,0.6772,6.0077,0.6634,0.1072,10.1604
24,0.36,0.574,0.6032,0.0878,0.0,72.2867,60.0,35.6322,37.4269,0.7179,0.6838,6.1195,0.5718,-3.0341,10.2889
25,0.375,0.5729,0.6033,0.0997,0.0,73.9645,60.0,35.0575,25.1462,0.7181,0.6665,6.3642,0.4441,-1.5948,10.5053
26,0.39,0.5744,0.6015,0.0837,0.0126,71.7199,61.762,38.5057,33.9181,0.725,0.6674,6.463,0.567,2.6527,10.4355
27,0.405,0.5756,0.6006,0.0718,0.0224,70.0452,63.1298,40.2299,35.6725,0.7347,0.6716,6.6096,0.6589,3.8051,10.4166
28,0.42,0.5746,0.6009,0.0822,0.0193,71.5056,62.6961,46.5517,31.5789,0.7557,0.6677,6.8285,0.7359,1.9771,10.4469
29,0.435,0.5716,0.6026,0.1126,0.0017,75.7603,60.2449,39.0805,30.4094,0.7602,0.6619,6.9141,0.6178,-2.3957,10.5912
30,0.45,0.5704,0.6033,0.1253,0.0,77.5367,60.0,36.7816,40.9357,0.7598,0.6766,7.0899,0.5059,-2.379,10.7725
31,0.465,0.5713,0.6028,0.1159,0.0,76.2255,60.0,43.6782,26.3158,0.7728,0.6622,7.3072,0.5048,-0.5524,10.8777
32,0.48,0.5734,0.6003,0.0945,0.025,73.225,63.5066,39.6552,30.4094,0.7768,0.6569,7.4014,0.6056,2.854,10.8365
33,0.495,0.574,0.5996,0.0878,0.0315,72.2882,64.4092,45.977,27.4854,0.7927,0.6466,7.5738,0.7491,1.9885,10.8003
34,0.51,0.573,0.6014,0.0979,0.0137,73.6996,61.9242,40.2299,32.7485,0.7959,0.6472,7.7212,0.6545,-1.5051,10.9577
35,0.525,0.5706,0.6029,0.1231,0.0,77.2271,60.0,43.6782,33.3333,0.8055,0.6489,7.812,0.5515,-5.3908,11.093
36,0.54,0.5693,0.6031,0.1365,0.0,79.1079,60.0,38.5057,35.0877,0.8041,0.6538,8.063,0.3928,-4.177,11.3604
37,0.555,0.5711,0.6016,0.1182,0.0118,76.5494,61.6481,44.8276,27.4854,0.8152,0.6437,8.1927,0.4983,-0.3989,11.3416
38,0.57,0.5731,0.6001,0.0967,0.0273,73.5366,63.8285,40.8046,37.4269,0.8174,0.6535,8.3213,0.5921,1.6991,11.3343
39,0.585,0.5725,0.6002,0.1036,0.0254,74.5031,63.5613,39.6552,32.7485,0.8171,0.6535,8.551,0.6956,-0.35,11.3793
40,0.6,0.5703,0.602,0.1263,0.0078,77.6858,61.0932,44.8276,34.5029,0.827,0.6568,8.6324,0.5527,-5.4757,11.5429
41,0.615,0.5698,0.603,0.1309,0.0,78.3301,60.0,43.6782,40.9357,0.8337,0.672,8.8057,0.4435,-6.072,11.7322
42,0.63,0.5712,0.6025,0.1173,0.003,76.4182,60.4162,45.4023,33.9181,0.8431,0.6725,9.0545,0.3813,-4.7705,11.9283
43,0.645,0.5742,0.5998,0.0858,0.03,72.0091,64.2015,35.0575,30.4094,0.8314,0.6662,9.1533,0.4857,-1.191,11.9034
44,0.66,0.5748,0.599,0.0794,0.0377,71.1107,65.2835,40.2299,36.2573,0.8309,0.6717,9.3238,0.6114,-1.7507,11.9073
45,0.675,0.5743,0.6005,0.085,0.0225,71.8961,63.1557,34.4828,33.9181,0.8192,0.6721,9.4952,0.5383,-4.9279,12.0707
46,0.69,0.5732,0.602,0.096,0.0079,73.4377,61.113,40.2299,34.5029,0.8199,0.6737,9.5799,0.425,-9.0413,12.2121
47,0.705,0.5751,0.6023,0.0763,0.0048,70.6884,60.6739,41.954,33.9181,0.8239,0.674,9.8008,0.2462,-8.1626,12.4895
