cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6041,0.6011,0.0005,0.0125,100.1582,103.7502,66.6667,0.0,0.9198,0.0,2.9001,0.005,2.7837,705.0555
1,0.015,0.6061,0.5994,0.0,0.0299,100.0,108.9765,66.6667,0.0,0.9198,0.0,2.9886,0.0946,5.5222,704.9296
2,0.03,0.6067,0.5993,0.0,0.0309,100.0,109.2821,0.0,0.0,0.8323,0.0,3.1171,0.2038,3.3004,704.7616
3,0.045,0.6062,0.6013,0.0,0.0104,100.0,103.1231,66.6667,66.6667,0.8406,0.232,3.1886,0.1271,0.7896,704.7655
4,0.06,0.6056,0.6022,0.0,0.0021,100.0,100.625,0.0,66.6667,0.7606,0.4418,3.2692,0.0306,-3.2236,704.7772
5,0.075,0.6067,0.6021,0.0,0.0027,100.0,100.8042,0.0,66.6667,0.6882,0.6318,3.4944,-0.0948,-3.4337,704.7074
6,0.09,0.6084,0.6002,0.0,0.022,100.0,106.595,66.6667,66.6667,0.7103,0.8036,3.6495,-0.0471,-1.6572,704.5644
7,0.105,0.6104,0.5979,0.0,0.0442,100.0,113.2635,0.0,66.6667,0.6427,0.9591,3.7286,0.0696,2.5654,704.4258
8,0.12,0.6103,0.5975,0.0,0.0491,100.0,114.7174,0.0,66.6667,0.5815,1.0,3.9444,0.2106,1.5402,704.1737
9,0.135,0.6079,0.5988,0.0,0.0353,100.0,110.6017,66.6667,66.6667,0.6137,1.0,4.071,0.1039,-2.8531,704.1603
10,0.15,0.6058,0.6006,0.0,0.0175,100.0,105.2601,0.0,0.0,0.5553,1.0,4.2155,0.0316,-3.6374,704.1099
11,0.165,0.6052,0.6002,0.0,0.022,100.0,106.6042,0.0,0.0,0.5025,1.0,4.4198,-0.0521,-1.2562,704.0255
12,0.18,0.6062,0.5989,0.0,0.0348,100.0,110.4302,66.6667,0.0,0.5422,0.909,4.5003,0.088,4.4656,703.8693
13,0.195,0.6065,0.5993,0.0,0.0305,100.0,109.1571,0.0,0.0,0.4906,0.8225,4.6835,0.2104,4.232,703.6534
14,0.21,0.605,0.6013,0.0,0.0106,100.0,103.1887,66.6667,66.6667,0.5314,0.9762,4.938,0.2491,3.7435,703.4468
15,0.225,0.6016,0.6048,0.0253,0.0,107.5998,100.0,133.3333,0.0,0.6559,0.8833,5.0288,0.1469,0.7648,703.4555
16,0.24,0.6005,0.606,0.0359,0.0,110.7798,100.0,0.0,0.0,0.5935,0.7993,5.1844,0.0244,2.3039,703.433
17,0.255,0.6019,0.6065,0.0225,0.0,106.762,100.0,0.0,66.6667,0.537,0.9552,5.313,0.132,6.2158,703.2661
18,0.27,0.6028,0.6052,0.0131,0.0,103.9439,100.0,66.6667,133.3333,0.5735,1.0,5.3884,0.2525,10.5734,703.1275
19,0.285,0.6026,0.6059,0.0157,0.0,104.7209,100.0,0.0,0.0,0.5189,1.0,5.6515,0.4348,9.6769,702.8127
20,0.3,0.6006,0.6081,0.0355,0.0,110.6645,100.0,66.6667,0.0,0.557,1.0,5.8179,0.3754,7.4434,702.738
21,0.315,0.5982,0.6102,0.059,0.0,117.6858,100.0,0.0,66.6667,0.504,1.0,5.9351,0.2863,5.3277,702.7189
22,0.33,0.5981,0.6091,0.0606,0.0,118.1749,100.0,66.6667,66.6667,0.5436,1.0,6.1525,0.2077,8.4569,702.622
23,0.345,0.5994,0.6074,0.0472,0.0,114.175,100.0,66.6667,0.0,0.5794,1.0,6.2106,0.3841,15.1092,702.4557
24,0.36,0.6006,0.6071,0.0356,0.0,110.6857,100.0,133.3333,0.0,0.6993,1.0,6.3729,0.5204,15.2635,702.2447
25,0.375,0.6001,0.6078,0.0407,0.0,112.2077,100.0,0.0,0.0,0.6328,0.9869,6.6477,0.6639,14.9183,701.9495
26,0.39,0.5968,0.6106,0.073,0.0,121.9012,100.0,66.6667,0.0,0.6601,0.893,6.7575,0.5693,11.7536,701.9396
27,0.405,0.596,0.6111,0.081,0.0,124.3018,100.0,66.6667,66.6667,0.6848,1.0,6.9413,0.4895,13.5959,701.8672
28,0.42,0.5976,0.6097,0.065,0.0,119.5137,100.0,66.6667,0.0,0.7072,0.941,7.1023,0.5939,16.9281,701.6798
29,0.435,0.5992,0.6073,0.0495,0.0,114.8455,100.0,0.0,0.0,0.6399,0.8514,7.1521,0.728,21.372,701.5494
30,0.45,0.5998,0.607,0.0437,0.0,113.0983,100.0,66.6667,0.0,0.6665,0.7704,7.3395,0.9521,20.509,701.2583
31,0.465,0.5985,0.6086,0.0564,0.0,116.925,100.0,66.6667,0.0,0.6906,0.6971,7.5183,0.9207,17.3452,701.155
32,0.48,0.5964,0.6105,0.0774,0.0,123.2196,100.0,66.6667,0.0,0.7124,0.6308,7.6296,0.8244,13.4816,701.1454
33,0.495,0.5961,0.6098,0.0796,0.0,123.8864,100.0,66.6667,0.0,0.7322,0.5707,7.8998,0.7527,15.0042,701.0067
34,0.51,0.5983,0.6073,0.0581,0.0,117.4407,100.0,133.3333,0.0,0.8376,0.5164,7.9701,0.9051,19.409,700.8488
35,0.525,0.6,0.6054,0.0413,0.0,112.4001,100.0,66.6667,0.0,0.8454,0.4673,8.0815,1.0183,20.3239,700.6901
36,0.54,0.5996,0.605,0.0454,0.0,113.6195,100.0,66.6667,0.0,0.8525,0.4228,8.244,1.1457,18.2602,700.4853
37,0.555,0.5985,0.6058,0.0561,0.0,116.819,100.0,66.6667,0.0,0.8589,0.3826,8.3436,1.0377,13.1315,700.4922
